,result,table,time,cloudcover,dew,humidity,precip,precipprob,solarenergy,solarradiation,sunelevation,temp,uvindex,whProduced
,,0,1649714400000,28.1,26.9,31.83,0,0,3.2,899,59,56.6,9,3989
,,0,1649718000000,28.1,23.7,27.01,0,0,2.9,819,51.9,57.4,8,2359
,,0,1649721600000,15.8,29,35.21,0,0,2.6,728,42,56.2,7,1556
,,0,1649725200000,15.8,27.8,35.41,0,0,2,563,30.8,54.7,6,716
,,0,1649728800000,15.5,31.8,45.04,0,0,1.1,307,19,52.5,3,210
,,0,1649732400000,8.7,30.9,46.4,0,0,0.1,34,7.2,50.7,0,40
,,0,1649736000000,8.7,33.2,55.47,0,0,0,13,-4.7,48.4,0,0
,,0,1649739600000,8.7,35.1,59.81,0,0,0,0,-15.9,48.4,0,0
,,0,1649743200000,8.7,35.1,60.5,0,0,0,0,-26.2,48.1,0,0
,,0,1649746800000,15.8,33.9,57.65,0,0,0,0,-34.9,48.1,0,0
,,0,1649750400000,15.8,33.8,60.86,0,0,0,0,-41.2,46.6,0,0
,,0,1649754000000,94.3,33.6,60.24,0,0,0,0,-43.9,46.6,0,0
,,0,1649757600000,33.1,33.8,61.56,0,0,0,0,-42.4,46.3,0,0
,,0,1649761200000,74.9,33.8,62.43,0,0,0,0,-37.1,45.9,0,0
,,0,1649764800000,66.2,33.2,62.27,0,0,0,0,-29,45.3,0,0
,,0,1649768400000,66.2,32.6,63.06,0,0,0,0,-19.1,44.4,0,0
,,0,1649772000000,64.9,32,61.48,0,0,0,0,-8.1,44.4,0,3
,,0,1649775600000,35.6,32.5,62.31,0,0,0.1,14,3.7,44.6,0,716
,,0,1649779200000,13.7,33.1,59.95,0,0,0.4,111,15.5,46.2,1,2075
,,0,1649782800000,13.7,33.4,52.8,0,0,1.2,347,27.3,50,3,3161
,,0,1649786400000,13.7,32.5,46.49,0,0,2,546,38.8,52.5,5,3915
,,0,1649790000000,15.5,29.6,38.46,0,0,2.4,663,49.3,54.4,7,4212
,,0,1649793600000,13.7,30.3,37.16,0,0,3,838,57.6,56.1,8,4609
,,0,1649797200000,15.5,31.1,36.71,0,0,3.3,903,61.5,57.4,9,4322
,,0,1649800800000,15.5,26.6,29.15,0,0,3.3,913,59.3,58.6,9,3960
,,0,1649804400000,26.8,27.8,30.18,0,0,2.5,701,52.1,59,7,2467
,,0,1649808000000,8.7,22.5,25.01,0,0,2.6,726,42.2,58.2,7,1571
,,0,1649811600000,8.7,31.1,36.25,0,0,2,558,30.9,57.8,6,757
,,0,1649815200000,8.5,29.8,36.81,0,0,1.1,315,19.2,55.8,3,226
,,0,1649818800000,8.7,32.1,46.18,0,0,0.1,38,7.3,52.2,0,49
,,0,1649822400000,8.7,33.6,53.19,0,0,0.1,15,-4.5,50,0,0
,,0,1649826000000,8.7,33.7,56.48,0,0,0.1,0,-15.7,48.4,0,0
,,0,1649829600000,9.4,35.2,60.71,0,0,0.1,0,-26,48.1,0,0
,,0,1649833200000,15.8,36.9,65.8,0,0,0.1,0,-34.7,47.8,0,0
,,0,1649836800000,27.2,35.8,65,0,0,0.1,0,-40.9,46.9,0,0
,,0,1649840400000,0,35.8,66.41,0,0,0.1,0,-43.5,46.3,0,0
,,0,1649844000000,2,35.5,67.37,0,0,0.1,0,-42.1,45.7,0,0
,,0,1649847600000,1.1,35.8,69.53,0,0,0.1,0,-36.8,45.1,0,0
,,0,1649851200000,15.8,35.7,70.56,0,0,0.1,0,-28.7,44.7,0,0
,,0,1649854800000,9.4,35.4,71.38,0,0,0.1,0,-18.8,44.1,0,0
,,0,1649858400000,29.2,35.4,74.76,0,0,0.1,0,-7.8,42.9,0,0
,,0,1649862000000,95,35.7,75.67,0,0,0.1,18,4,42.9,0,505
,,0,1649865600000,29.2,37.4,69.3,0,0,0.2,57,15.8,46.9,1,1329
,,0,1649869200000,30.3,37.9,63.2,0,0,0.8,223,27.6,50,2,2245
,,0,1649872800000,89.1,38.9,57.89,0,0,1.8,501,39.1,53.4,5,4014
,,0,1649876400000,50.9,37.4,49.87,0,0,0.7,188,49.6,55.8,2,4184
,,0,1649880000000,75.9,36.7,47.29,0,0,2.7,751,57.9,56.5,8,2553
,,0,1649883600000,83.1,36.7,46.53,0,0,1.9,531,61.9,57,5,3246
,,0,1649887200000,29.2,37,42.8,0,0,1.8,499,59.7,59.6,5,2663
,,0,1649890800000,28.8,38.5,45.47,0,0,1.1,304,52.4,59.6,3,2120
,,0,1649894400000,47.3,38.5,44.93,0,0,0.4,104,42.4,60,1,1671
,,0,1649898000000,28.1,38.8,46.01,0,0,0.6,159,31.1,59.6,2,870
,,0,1649901600000,88.3,36.1,44.29,0,0,0.5,125,19.3,57.7,1,431
,,0,1649905200000,89.4,35.5,46.69,0,0,0.2,48,7.5,55.6,0,62
,,0,1649908800000,96.5,36.7,52.38,0,0,0,12,-4.3,53.7,0,0
,,0,1649912400000,58.9,36.9,52.85,0,0,0,0,-15.5,53.7,0,0
,,0,1649916000000,96.5,37.4,53.87,0,0,0,0,-25.7,53.7,0,0
,,0,1649919600000,96.5,37.4,53.79,0,0,0,0,-34.4,53.7,0,0
,,0,1649923200000,100,36.1,49.1,0,0,0,0,-40.6,54.9,0,0
,,0,1649926800000,100,37.4,53.79,0,0,0,0,-43.2,53.7,0,0
,,0,1649930400000,100,38.6,56.52,0,0,0,0,-41.7,53.7,0,0
,,0,1649934000000,100,40.1,60.01,0,0,0,0,-36.4,53.7,0,0
,,0,1649937600000,100,42.8,67.21,0,0,0,0,-28.4,53.4,0,0
,,0,1649941200000,100,41.9,65.02,0,0,0,0,-18.5,53.4,0,0
,,0,1649944800000,96.5,42.4,70.55,0,0,0,0,-7.5,51.6,0,7
,,0,1649948400000,100,43,72.23,0,0,0,12,4.3,51.6,0,104
,,0,1649952000000,89.4,42.7,70.62,0,0,0.2,43,16,51.9,0,335
,,0,1649955600000,96.5,42.9,66.81,0,0,0.3,86,27.9,53.7,1,588
,,0,1649959200000,100,44.4,66.8,0,0,0.6,168,39.4,55.3,2,1185
,,0,1649962800000,92.8,46,65.67,0,0,0.9,250,49.9,57.4,3,1272
,,0,1649966400000,100,48.8,71.98,0,0,1,273,58.3,57.7,3,1373
,,0,1649970000000,100,47,64.46,0,0,1,289,62.2,59,3,1408
,,0,1649973600000,92.8,48.8,68.97,0.004,100,1.1,292,60,59,3,970
,,0,1649977200000,96.5,48.5,68.09,0,0,0.8,232,52.6,59,2,1262
,,0,1649980800000,100,47,60.27,0,0,0.7,182,42.6,60.8,2,760
,,0,1649984400000,92.8,46.4,58.34,0,0,0.5,129,31.3,61.1,1,416
,,0,1649988000000,100,47.6,64.04,0,0,0.3,75,19.5,59.8,1,227
,,0,1649991600000,100,48.8,70.59,0,0,0.1,34,7.7,58.3,0,57
,,0,1649995200000,100,47.3,67.37,0,0,0,10,-4.1,58,0,0
,,0,1649998800000,100,48.8,72.23,0,0,0,0,-15.3,57.7,0,0
,,0,1650002400000,96.5,48.8,74.54,0,0,0,0,-25.5,56.8,0,0
,,0,1650006000000,100,48.8,74.69,0,0,0,0,-34.1,56.8,0,0
,,0,1650009600000,96.5,48.5,73.78,0.002,100,0,0,-40.2,56.7,0,0
,,0,1650013200000,100,48.5,73.84,0,0,0,0,-42.8,56.7,0,0
,,0,1650016800000,100,49.6,77.11,0,0,0,0,-41.3,56.7,0,0
,,0,1650020400000,100,49.6,84.04,0,0,0,0,-36.1,54.3,0,0
,,0,1650024000000,100,46.6,82.2,0,0,0,0,-28,51.8,0,0
,,0,1650027600000,100,45,81.97,0,0,0,0,-18.2,50.3,0,0
,,0,1650031200000,100,42.5,75.55,0,0,0,0,-7.2,50,0,10
,,0,1650034800000,99.8,42.5,78.98,0,0,0,11,4.5,48.8,0,106
,,0,1650038400000,99.8,41.4,72.11,0,0,0.2,56,16.3,50,1,663
,,0,1650042000000,61.9,42.3,71.96,0,0,0.6,155,28.1,51,2,2354
,,0,1650045600000,9.8,43.2,64.69,0,0,1.9,539,39.7,54.9,5,3686
,,0,1650049200000,9.4,44.7,61.78,0,0,2.5,696,50.2,57.7,7,4078
,,0,1650052800000,16.5,45.1,54.31,0,0,2.9,811,58.6,61.8,8,4223
,,0,1650056400000,8.7,45.7,48.72,0,0,3.2,889,62.6,65.5,9,3716
,,0,1650060000000,8.7,45.9,50.13,0,0,3.2,899,60.3,64.9,9,3897
,,0,1650063600000,15.8,46.3,54.19,0,0,2.9,799,52.9,63.1,8,2577
,,0,1650067200000,15.8,46.6,52.46,0,0,2.5,695,42.8,64.3,7,1622
,,0,1650070800000,16.5,45.3,48.03,0,0,2,548,31.4,65.5,5,789
,,0,1650074400000,28.1,43.1,50.35,0,0,0.4,103,19.7,61.8,1,458
,,0,1650078000000,28.8,42.5,56.93,0,0,0.3,75,7.8,57.7,1,103
,,0,1650081600000,29.2,43.7,63.74,0,0,0.1,22,-4,55.8,0,0
,,0,1650085200000,28.1,42.5,64.26,0,0,0.1,0,-15.1,54.4,0,0
,,0,1650088800000,28.1,44,68.06,0,0,0.1,0,-25.3,54.4,0,0
,,0,1650092400000,87.2,44,65.13,0,0,0.1,0,-33.8,55.6,0,0
,,0,1650096000000,46.6,42.9,61.73,0,0,0.1,0,-39.9,55.8,0,0
,,0,1650099600000,35.1,44.1,62.47,0,0,0.1,0,-42.5,56.8,0,0
,,0,1650103200000,45.1,45.3,66.05,0,0,0.1,0,-41,56.5,0,0
,,0,1650106800000,100,46.9,69.32,0,0,0.1,0,-35.7,56.8,0,0
,,0,1650110400000,92.8,49.3,80.17,0,0,0.1,0,-27.7,55.3,0,0
,,0,1650114000000,100,51.6,87.27,0.024,100,0.1,0,-17.9,55.3,0,0
,,0,1650117600000,100,51.6,91.22,0.056,100,0.1,0,-7,54.1,0,0
,,0,1650121200000,96.5,51.9,88.34,0.042,100,0,12,4.8,55.3,0,361
,,0,1650124800000,96.3,52.2,88.41,0.034,100,0.4,111,16.5,55.6,1,753
,,0,1650128400000,96.6,53.4,91.52,0.015,100,0.7,192,28.4,55.9,2,2044
,,0,1650132000000,58.9,52.2,76.35,0.001,100,1.8,496,39.9,59.6,5,3581
,,0,1650135600000,96.3,51.7,74.87,0,0,2.4,665,50.5,59.7,7,2936
,,0,1650139200000,89.1,52.5,70.94,0,0,1.8,508,59,62.1,5,2764
,,0,1650142800000,95.4,53,72.24,0,0,2.9,812,63,62.1,8,2309
,,0,1650146400000,75.5,52.1,69.84,0,0,2.5,692,60.6,62.1,7,1955
,,0,1650150000000,34.9,50.3,62.65,0,0,2.5,688,53.1,63.3,7,1663
,,0,1650153600000,9.4,48.4,58.29,0,0,0.8,224,43,63.3,2,1207
,,0,1650157200000,8.7,45.3,54.87,0,0,2.1,586,31.6,61.7,6,975
,,0,1650160800000,8.7,43.5,55.78,0,0,1.3,350,19.8,59.3,4,344
,,0,1650164400000,8.7,42.9,61.69,0,0,0.3,82,8,55.8,1,96
,,0,1650168000000,8.7,42.2,68.65,0,0,0.1,18,-3.8,52.2,0,0
,,0,1650171600000,8.7,39.4,65.93,0,0,0.1,0,-14.9,50.4,0,0
,,0,1650175200000,0,39.4,65.99,0,0,0.1,0,-25,50.4,0,0
,,0,1650178800000,0,41,74.49,0,0,0.1,0,-33.6,48.8,0,0
,,0,1650182400000,0,41.4,77.31,0,0,0.1,0,-39.6,48.1,0,0
,,0,1650186000000,0,41.4,76.6,0,0,0.1,0,-42.1,48.4,0,0
,,0,1650189600000,0,41,79.91,0,0,0.1,0,-40.6,46.8,0,0
,,0,1650193200000,2.2,39.4,80.39,0,0,0.1,0,-35.4,45.1,0,0
,,0,1650196800000,0,39.4,80.24,0,0,0.1,0,-27.4,45.1,0,0
,,0,1650200400000,9.8,39.1,86.17,0,0,0.1,0,-17.6,43,0,0
,,0,1650204000000,9.4,37.6,85.14,0,0,0.1,0,-6.7,41.8,0,18
,,0,1650207600000,29.2,38.5,85.42,0,0,0.1,24,5,42.6,0,992
,,0,1650211200000,9.8,41,79.17,0,0,0.6,154,16.8,47.2,2,2302
,,0,1650214800000,9.8,39.8,68.01,0,0,1.2,337,28.7,50,3,3324
,,0,1650218400000,9.4,39.5,62.49,0,0,2.1,579,40.2,51.9,6,3986
,,0,1650222000000,8.7,38.2,54.28,0,0,2.7,745,50.8,54.3,7,4357
,,0,1650225600000,8.7,39.8,52.13,0,0,3.1,861,59.3,57.2,9,4502
,,0,1650229200000,8.7,41.2,52.2,0,0,3.3,916,63.3,58.7,9,4374
,,0,1650232800000,8.7,42.7,55.18,0,0,3.3,908,60.9,58.8,9,3962
,,0,1650236400000,8.7,42.5,54.82,0,0,3,846,53.4,58.8,8,2471
,,0,1650240000000,8.7,42.8,54.14,0,0,2.6,727,43.2,59.4,7,1602
,,0,1650243600000,8.7,42.6,54.88,0,0,2,565,31.8,58.8,6,776
,,0,1650247200000,8.7,42.6,53.76,0,0,1.3,359,20,59.3,4,298
,,0,1650250800000,28.1,40.6,55.1,0,0,0.3,89,8.1,56.5,1,68
,,0,1650254400000,28.1,41.8,63.15,0,0,0.1,21,-3.6,54,0,0
,,0,1650258000000,15.8,42.1,69.41,0,0,0.1,0,-14.7,51.8,0,0
,,0,1650261600000,15.8,41,71.08,0,0,0.1,0,-24.8,50,0,0
,,0,1650265200000,8.7,38.2,66.81,0,0,0.1,0,-33.3,48.8,0,0
,,0,1650268800000,8.7,37,64.56,0,0,0.1,0,-39.3,48.4,0,0
,,0,1650272400000,59,37.4,69.99,0,0,0.1,0,-41.8,46.6,0,0
,,0,1650276000000,0,37.4,69.24,0,0,0.1,0,-40.3,46.9,0,0
,,0,1650279600000,0,37.3,74.14,0,0,0.1,0,-35.1,45.1,0,0
,,0,1650283200000,0,37.6,76.1,0,0,0.1,0,-27.1,44.7,0,0
,,0,1650286800000,0,37.6,76.92,0,0,0.1,0,-17.3,44.4,0,0
,,0,1650290400000,0,37.6,76.92,0,0,0.1,0,-6.4,44.4,0,19
,,0,1650294000000,8.7,37.6,81.48,0,0,0.1,16,5.3,42.9,0,910
,,0,1650297600000,8.7,39.5,72.7,0,0,0.5,151,17,47.8,2,2154
,,0,1650301200000,8.7,39.2,62.5,0,0,1.3,365,28.9,51.6,4,3127
,,0,1650304800000,8.7,40.4,58.34,0,0,2,559,40.5,54.7,6,3503
,,0,1650308400000,28.1,39.2,46.05,0,0,2.5,687,51.1,60,7,4132
,,0,1650312000000,28.1,40.7,42.88,0,0,2.9,807,59.6,63.6,8,3900
,,0,1650315600000,28.1,41.9,40.37,0,0,2.9,801,63.7,66.7,8,3833
,,0,1650319200000,28.1,42.3,37.99,0,0,3,834,61.2,69,8,3587
,,0,1650322800000,28.1,42.3,36.1,0,0,2.6,728,53.6,70.4,7,2486
,,0,1650326400000,29.6,43.9,39.65,0,0,2.1,585,43.3,69.5,6,2164
,,0,1650330000000,48.8,44.5,41.87,0,0,1.9,522,32,68.6,5,1100
,,0,1650333600000,33.8,44.8,45.2,0,0,0.8,214,20.1,66.7,2,460
,,0,1650337200000,33.6,46.9,52.8,0,0,0.3,86,8.3,64.6,1,139
,,0,1650340800000,30.1,49.4,61.75,0,0,0.1,32,-3.4,62.7,0,0
,,0,1650344400000,30.1,49.7,67.27,0,0,0.1,0,-14.5,60.6,0,0
,,0,1650348000000,36.5,50.4,68.51,0,0,0.1,0,-24.6,60.8,0,0
,,0,1650351600000,18,48.8,68,0,0,0.1,0,-33,59.4,0,0
,,0,1650355200000,96.5,48.2,67.18,0,0,0.1,0,-39,59,0,0
,,0,1650358800000,92.8,49.6,75.14,0,0,0.1,0,-41.4,57.4,0,0
,,0,1650362400000,63.4,49.3,75.04,0,0,0.1,0,-39.9,57.2,0,0
,,0,1650366000000,100,49.6,75.92,0,0,0.1,0,-34.7,57.2,0,0
,,0,1650369600000,100,51.2,84.2,0.008,100,0.1,0,-26.8,55.9,0,0
,,0,1650373200000,100,51.6,85.63,0.024,100,0.1,0,-17,55.9,0,0
,,0,1650376800000,100,53.1,90.38,0.01,100,0.1,0,-6.2,55.9,0,0
,,0,1650380400000,100,53.1,90.32,0,0,0,10,5.5,55.9,0,178
,,0,1650384000000,90.6,53.4,87.44,0,0,0.2,64,17.3,57.1,1,911
,,0,1650387600000,100,53.2,81.31,0,0,0.7,191,29.2,58.9,2,1104
,,0,1650391200000,50.2,50.9,76.13,0,0,0.8,209,40.7,58.4,2,1754
,,0,1650394800000,88.3,47.8,62.24,0,0,1.4,378,51.4,60.8,4,3451
,,0,1650398400000,31.2,46.7,57.53,0,0,1.7,466,60,61.8,5,3095
,,0,1650402000000,29.2,44.1,52.16,0,0,2.5,695,64,61.9,7,3361
,,0,1650405600000,29.6,43.3,46.41,0,0,2.4,667,61.5,64.3,7,3309
,,0,1650409200000,29.2,42.7,45.81,0,0,2.1,582,53.8,64,6,2698
,,0,1650412800000,16.6,43.9,48.03,0,0,2.6,733,43.5,63.9,7,1672
,,0,1650416400000,28.8,43.8,48.47,0,0,2.1,573,32.1,63.6,6,844
,,0,1650420000000,28.8,43.9,49.61,0,0,1.4,375,20.3,63,4,315
,,0,1650423600000,28.1,41.7,48.8,0,0,0.2,63,8.5,61.1,1,71
,,0,1650427200000,27.6,42.1,55.07,0,0,0.1,19,-3.3,58.2,0,0
,,0,1650430800000,15.5,42.4,60.7,0,0,0.1,0,-14.3,55.8,0,0
,,0,1650434400000,8.7,43.9,68.47,0,0,0.1,0,-24.3,54.1,0,0
,,0,1650438000000,67.8,45.4,73.52,0,0,0.1,0,-32.7,53.7,0,0
,,0,1650441600000,8.7,45.4,76.75,0,0,0.1,0,-38.6,52.5,0,0
,,0,1650445200000,0.7,43.3,72.33,0,0,0.1,0,-41.1,51.9,0,0
,,0,1650448800000,2.2,41.1,67.32,0,0,0.1,0,-39.6,51.6,0,0
,,0,1650452400000,0.7,41.1,72.25,0,0,0.1,0,-34.4,49.6,0,0
,,0,1650456000000,19.1,41.4,76.7,0,0,0.1,0,-26.5,48.4,0,0
,,0,1650459600000,96.5,41.8,77.61,0,0,0.1,0,-16.8,48.4,0,0
,,0,1650463200000,89.4,41.5,77.43,0,0,0.1,0,-5.9,48.2,0,13
,,0,1650466800000,15.8,42.9,81.97,0,0,0.1,26,5.8,48.2,0,846
,,0,1650470400000,15.8,44.7,76.39,0,0,0.9,248,17.5,51.9,2,2117
,,0,1650474000000,9.4,44.7,65.44,0,0,1.6,443,29.4,56.2,4,3130
,,0,1650477600000,9.4,43.3,53.5,0,0,2.2,603,41,60.2,6,3759
,,0,1650481200000,15.5,42.3,45.16,0,0,3.5,965,51.7,64,10,3113
,,0,1650484800000,16.5,41.1,40.07,0,0,3.6,1000,60.3,66.1,10,3102
,,0,1650488400000,82,40.7,36.5,0,0,1.6,455,64.3,68.3,5,4259
,,0,1650492000000,75.5,41.4,36.78,0,0,3.5,976,61.8,69,10,3983
,,0,1650495600000,50.9,39.5,31.14,0,0,3,821,54.1,71.6,8,2700
,,0,1650499200000,17.8,39.2,32.45,0,0,2.5,687,43.7,70.1,7,1252
,,0,1650502800000,50.9,40.7,36.97,0,0,0.3,81,32.3,67.9,1,695
,,0,1650506400000,84.2,41.1,40.4,0,0,1.1,313,20.5,65.8,3,543
,,0,1650510000000,49.3,42.3,44.63,0,0,0.2,51,8.6,64.3,1,113
,,0,1650513600000,96.5,42.9,49.94,0,0,0.1,19,-3.1,61.8,0,0
,,0,1650517200000,96.5,44.8,55.87,0,0,0.1,0,-14.1,60.6,0,0
,,0,1650520800000,96.6,46.4,62.19,0,0,0.1,0,-24.1,59.3,0,0
,,0,1650524400000,96.5,48.2,67.46,0.002,100,0.1,0,-32.5,58.9,0,0
,,0,1650528000000,100,50.6,77.06,0.015,100,0.1,0,-38.3,57.7,0,0
,,0,1650531600000,100,51.6,86.49,0.044,100,0.1,0,-40.7,55.6,0,0
,,0,1650535200000,100,53.1,91.32,0.032,100,0.1,0,-39.2,55.6,0,0
,,0,1650538800000,100,51.9,88.31,0.012,100,0.1,0,-34.1,55.3,0,0
,,0,1650542400000,99.8,51.6,92.31,0.055,100,0.1,0,-26.2,53.8,0,0
,,0,1650546000000,100,51.6,92.37,0.008,100,0.1,0,-16.5,53.8,0,0
,,0,1650549600000,100,51.6,92.39,0.015,100,0.1,0,-5.7,53.7,0,5
,,0,1650553200000,100,51.6,88.53,0,0,0,12,6,54.9,0,284
,,0,1650556800000,92.6,51.9,83.59,0,0,0.5,128,17.8,56.8,1,833
,,0,1650560400000,31.6,53,85.35,0.008,100,1.2,345,29.7,57.4,3,1818
,,0,1650564000000,31.6,48.1,63.6,0,0,1.6,454,41.3,60.5,5,2414
,,0,1650567600000,66.7,45.2,55.7,0,0,0.9,258,52,61.1,3,1317
,,0,1650571200000,92.6,44.8,52.53,0,0,1,281,60.6,62.4,3,1862
,,0,1650574800000,33.8,41.4,46.17,0,0,1.4,388,64.7,62.4,4,2627
,,0,1650578400000,33.6,42.1,47.24,0,0,1.9,527,62.1,62.4,5,4109
,,0,1650582000000,61.2,41.7,46.08,0,0,3.9,1081,54.3,62.7,10,3328
,,0,1650585600000,89.1,40.2,42.99,0,0,1.7,485,43.9,63.1,5,1797
,,0,1650589200000,30.1,42.7,49.91,0,0,1.3,367,32.5,61.5,4,1273
,,0,1650592800000,31.2,42.7,51.1,0,0,1.4,385,20.6,60.9,4,692
,,0,1650596400000,96.3,43.5,56.43,0,0,0.2,42,8.8,59,0,141
,,0,1650600000000,47.7,44.2,61.22,0,0,0.1,23,-2.9,57.4,0,0
,,0,1650603600000,89.1,44.4,66,0,0,0.1,0,-13.9,55.6,0,0
,,0,1650607200000,82,44.7,67.41,0,0,0.1,0,-23.9,55.3,0,0
,,0,1650610800000,96.3,44.7,68.38,0,0,0.1,0,-32.2,54.9,0,0
,,0,1650614400000,96.5,45.4,73.36,0,0,0.1,0,-38,53.7,0,0
,,0,1650618000000,99.8,46.9,77.57,0.001,100,0.1,0,-40.4,53.7,0,0
,,0,1650621600000,100,47.8,84.8,0.012,100,0.1,0,-38.9,52.2,0,0
,,0,1650625200000,50.9,47.8,85.84,0,0,0.1,0,-33.7,51.9,0,0
,,0,1650628800000,61.2,47.8,86.68,0,0,0.1,0,-25.9,51.6,0,0
,,0,1650632400000,92.6,46.9,83.77,0,0,0.1,0,-16.2,51.6,0,0
,,0,1650636000000,96.5,46.6,84.14,0,0,0.1,0,-5.4,51.2,0,0
,,0,1650639600000,89.1,48.1,91.69,0.026,100,0,11,6.2,50.4,0,173
,,0,1650643200000,96.3,47.5,89.68,0.073,100,0.2,69,18,50.4,1,796
,,0,1650646800000,96.3,47.5,83.81,0,0,1.1,309,29.9,52.3,3,2067
,,0,1650650400000,89.1,46.6,71.68,0,0,1.4,376,41.5,55.6,4,2526
,,0,1650654000000,88.9,47.1,72.97,0,0,1.2,343,52.3,55.6,3,2425
,,0,1650657600000,88.9,46.3,68.33,0,0,0.8,236,60.9,56.6,2,2794
,,0,1650661200000,81.8,45.6,59.67,0,0,4.2,1176,65,59.7,10,2647
,,0,1650664800000,41.2,45.3,56.52,0,0,3.6,993,62.4,60.9,10,2407
,,0,1650668400000,50,44.8,55.12,0,0,1,274,54.5,61,3,2108
,,0,1650672000000,83.1,44.4,55.1,0,0,1.7,475,44.1,60.7,5,2289
,,0,1650675600000,61.2,43.3,48.4,0,0,1.9,519,32.6,63,5,984
,,0,1650679200000,28.8,43.5,52.31,0,0,1.1,302,20.8,61.1,3,378
,,0,1650682800000,15.8,43.6,55.89,0,0,0.1,30,8.9,59.3,0,99
,,0,1650686400000,15.8,43,61.79,0,0,0.1,14,-2.7,55.9,0,0
,,0,1650690000000,15.8,44.5,70.79,0,0,0.1,0,-13.7,53.7,0,0
,,0,1650693600000,8.7,44.8,75.65,0,0,0.1,0,-23.6,52.2,0,0
,,0,1650697200000,34.3,44.8,75.6,0,0,0.1,0,-31.9,52.2,0,0
,,0,1650700800000,28.1,44.4,78.01,0,0,0.1,0,-37.7,51,0,0
,,0,1650704400000,92.6,43.3,75.59,0,0,0.1,0,-40.1,50.7,0,0
,,0,1650708000000,29.2,42.7,79.25,0,0,0.1,0,-38.5,48.8,0,0
,,0,1650711600000,33.8,42.3,81.63,0,0,0.1,0,-33.4,47.6,0,0
,,0,1650715200000,17.8,41.1,79.83,0,0,0.1,0,-25.6,47,0,0
,,0,1650718800000,0,40.4,83.27,0,0,0.1,0,-16,45.2,0,0
,,0,1650722400000,8.7,40.7,84.21,0,0,0.1,0,-5.2,45.2,0,66
,,0,1650726000000,9.8,41.1,82.94,0,0,0.1,30,6.5,46,0,1094
,,0,1650729600000,9.8,44.8,75.14,0,0,0.9,257,18.2,52.4,3,2314
,,0,1650733200000,9.8,46.7,71.92,0,0,1.7,464,30.1,55.6,5,3245
,,0,1650736800000,8.5,46.4,63.17,0,0,2.3,645,41.8,58.9,6,3905
,,0,1650740400000,8.7,46.4,60.69,0,0,2.8,789,52.5,60,8,4264
,,0,1650744000000,8.7,46,53.18,0,0,3.2,877,61.2,63.3,9,4343
,,0,1650747600000,8.7,46.9,48.28,0,0,3.3,919,65.4,67.1,9,4194
,,0,1650751200000,9.4,46.6,42.55,0,0,3.2,889,62.7,70.4,9,3812
,,0,1650754800000,9.4,46,41.15,0,0,2.9,795,54.7,70.8,8,2585
,,0,1650758400000,9.4,48.4,44.67,0,0,2.4,661,44.3,71,7,0
,,0,1650762000000,8.7,49.3,47.63,0,0,1.7,483,32.8,70.1,5,0
,,0,1650765600000,8.5,48.4,51.81,0,0,1,276,20.9,66.6,3,2812
,,0,1650769200000,0,43.7,44.94,0,0,0.1,37,9.1,65.6,0,68
,,0,1650772800000,0,40.9,45.41,0,0,0.1,16,-2.6,62.3,0,0
,,0,1650776400000,0,40,46.74,0,0,0.1,0,-13.5,60.5,0,0
,,0,1650780000000,0,46.6,67.36,0,0,0.1,0,-23.4,57.4,0,0
,,0,1650783600000,0,48.1,75.27,0,0,0.1,0,-31.7,55.8,0,0
,,0,1650787200000,0,48.4,81.07,0,0,0.1,0,-37.4,54.1,0,0
,,0,1650790800000,0,49.3,85.07,0,0,0.1,0,-39.8,53.7,0,0
,,0,1650794400000,0,49,84.17,0,0,0.1,0,-38.2,53.7,0,0
,,0,1650798000000,33.1,47.2,85.92,0,0,0.1,0,-33.1,51.3,0,0
,,0,1650801600000,0,45.7,84.93,0,0,0.1,0,-25.3,50.1,0,0
,,0,1650805200000,0.7,45.4,83.94,0,0,0.1,0,-15.7,50.1,0,0
,,0,1650808800000,9.8,43.9,84.11,0,0,0.1,0,-4.9,48.5,0,10
,,0,1650812400000,27.8,44.2,85.09,0,0,0.2,49,6.7,48.5,0,329
,,0,1650816000000,28.3,47.9,86.03,0,0,0.6,153,18.5,51.9,2,1809
,,0,1650819600000,10.7,48.2,76.88,0,0,1.6,443,30.4,55.3,4,3105
,,0,1650823200000,8.7,49.6,74.22,0,0,2.3,631,42,57.8,6,3767
,,0,1650826800000,8.5,49.4,63.78,0,0,2.8,777,52.8,61.8,8,4123
,,0,1650830400000,8.7,49,57.55,0,0,3.1,874,61.6,64.3,9,4217
,,0,1650834000000,8.7,47.8,46.87,0,0,3.3,912,65.7,68.9,9,4115
,,0,1650837600000,8.7,47.5,42.64,0,0,3.2,886,63,71.4,9,3778
,,0,1650841200000,8.7,48.9,43.96,0,0,2.9,805,55,72,8,2684
,,0,1650844800000,8.7,50.3,48.78,0,0,2.4,663,44.5,70.5,7,1685
,,0,1650848400000,8.7,50.5,52.87,0,0,1.7,480,32.9,68.4,5,875
,,0,1650852000000,8.7,50.5,58.84,0,0,1,271,21.1,65.3,3,385
,,0,1650855600000,8.7,49.3,62.11,0,0,0.1,40,9.3,62.5,0,77
,,0,1650859200000,8.7,49.3,64.28,0,0,0.1,16,-2.4,61.4,0,0
