time,cloudcover,dew,humidity,precip,precipprob,solarenergy,solarradiation,sunelevation,temp,uvindex,whProduced
1.70445E+12,95.9,46,83.72,0,0,0,0,-72.2,50.8,0,0
1.70445E+12,99.5,47.1,87.14,0,0,0,0,-62.8,50.8,0,0
1.70446E+12,99.5,47.5,83.67,0,0,0,0,-51.4,52.3,0,0
1.70446E+12,100,47.5,84.96,0,0,0,0,-39.6,51.9,0,0
1.70446E+12,92.6,47.5,83.93,0,0,0,0,-27.7,52.2,0,0
1.70447E+12,9.6,47.1,89.89,0,0,0,0,-16.1,49.9,0,0
1.70447E+12,92.6,48.2,93.71,0,0,0,0,-4.9,49.9,0,74
1.70447E+12,89.3,48.8,93.32,0,0,0.1,35,5.6,50.7,0,726
1.70448E+12,96.7,49.2,88.11,0,0,0.4,102,14.8,52.6,1,999
1.70448E+12,92.6,50.6,86.6,0,0,0.7,193,22.4,54.5,2,2631
1.70448E+12,8.5,49.1,75.84,0,0,1.6,445,27.6,56.6,4,2868
1.70449E+12,9.6,47,65.39,0,0,1.8,489,30,58.6,5,2804
1.70449E+12,8.5,45.7,58.74,0,0,1.7,476,29.1,60.2,5,2413
1.7045E+12,8.5,45.2,55.52,0,0,1.5,410,25.1,61.3,4,1710
1.7045E+12,8.5,44.5,53.54,0,0,1,288,18.5,61.6,3,862
1.7045E+12,17,43.9,52.12,0,0,0.2,44,10,61.7,0,87
1.70451E+12,17,44,56.39,0,0,0,5,0.5,59.5,0,0
1.70451E+12,8.5,43.8,61.15,0,0,0,0,-10.9,57,0,0
1.70451E+12,0,43.8,68.17,0,0,0,0,-22.3,54.1,0,0
1.70452E+12,15.4,45.4,77.01,0,0,0,0,-34.1,52.4,0,0
1.70452E+12,0,43.6,75.67,0,0,0,0,-46,51,0,0
1.70452E+12,0,41.6,77.28,0,0,0,0,-57.7,48.4,0,0
1.70453E+12,0,41.9,80.46,0,0,0,0,-68.3,47.6,0,0
1.70453E+12,0,39.7,78.84,0,0,0,0,-74.9,45.9,0,0
1.70454E+12,0,40,83.21,0,0,0,0,-72.2,44.8,0,0
1.70454E+12,0,38.3,83.72,0,0,0,0,-62.8,42.8,0,0
1.70454E+12,0,36.7,80.98,0,0,0,0,-51.5,42.2,0,0
1.70455E+12,0,36.7,82.29,0,0,0,0,-39.6,41.7,0,0
1.70455E+12,0,34.9,78.76,0,0,0,0,-27.7,41,0,0
1.70455E+12,0,35,76.68,0,0,0,0,-16.1,41.7,0,0
1.70456E+12,29.9,33.8,70.3,0,0,0,0,-4.9,42.8,0,18
1.70456E+12,37.9,35,74.84,0,0,0.1,28,5.6,42.5,0,316
1.70456E+12,34,35.5,70.62,0,0,0.4,111,14.8,44.4,1,648
1.70457E+12,34,37.2,67.72,0,0,0.6,160,22.4,47.3,2,965
1.70457E+12,34,36.6,55.16,0,0,0.7,206,27.7,52.2,2,1387
1.70457E+12,36.2,36.3,48.91,0,0,0.9,257,30.1,55.2,3,1229
1.70458E+12,92.6,40.2,53.35,0,0,0.9,246,29.3,57,2,1036
1.70458E+12,100,42.8,61.01,0,0,0.3,93,25.2,56.1,1,530
1.70459E+12,100,48,79.69,0.004,100,0.1,40,18.6,54.1,0,153
1.70459E+12,92.6,49.1,85.28,0.096,100,0.2,47,10.1,53.5,0,130
1.70459E+12,88.5,46.2,78.74,0,0,0,7,0.6,52.6,0,0
1.7046E+12,62.9,42.9,71.42,0,0,0,0,-10.7,51.8,0,0
1.7046E+12,17,40.9,69.81,0,0,0,0,-22.2,50.4,0,0
1.7046E+12,17,39.1,68.99,0,0,0,0,-34,48.8,0,0
1.70461E+12,8.5,38.6,71.71,0,0,0,0,-45.9,47.3,0,0
1.70461E+12,30.8,36.8,72.19,0,0,0,0,-57.5,45.2,0,0
1.70461E+12,0,36.4,67.48,0,0,0,0,-68.1,46.6,0,0
1.70462E+12,0,34.9,63.73,0,0,0,0,-74.8,46.5,0,0
1.70462E+12,0,34.7,68.15,0,0,0,0,-72.1,44.6,0,0
1.70463E+12,0,34.7,75.1,0,0,0,0,-62.8,42,0,0
1.70463E+12,0,33.6,73.88,0,0,0,0,-51.5,41.3,0,0
1.70463E+12,0,33.5,77.09,0,0,0,0,-39.6,40.1,0,0
1.70464E+12,0,33.5,80.49,0,0,0,0,-27.7,39,0,0
1.70464E+12,0,33.5,85.32,0,0,0,0,-16.1,37.5,0,0
1.70464E+12,0,33.5,83.16,0,0,0,0,-4.9,38.2,0,33
1.70465E+12,8.5,33.4,87.72,0,0,0.1,16,5.7,36.7,0,1179
1.70465E+12,8.5,35.3,75.44,0,0,0.8,209,14.9,42.5,2,2267
1.70465E+12,8.5,35.3,64.68,0,0,1.2,325,22.5,46.6,3,2848
1.70466E+12,8.5,35.2,59.4,0,0,1.6,454,27.8,48.8,5,2986
1.70466E+12,8.5,35.8,57.17,0,0,1.8,499,30.2,50.4,5,2931
1.70466E+12,8.5,35.6,52.88,0,0,1.7,485,29.4,52.3,5,2561
1.70467E+12,8.5,32.7,46.55,0,0,1.5,418,25.4,52.7,4,1858
1.70467E+12,8.5,28.5,38.71,0,0,1.1,299,18.8,53,3,982
1.70468E+12,8.5,31,43.43,0,0,0.2,65,10.3,52.6,1,137
1.70468E+12,8.5,34.3,53.79,0,0,0,5,0.7,50.4,0,0
1.70468E+12,23.9,35,57.91,0,0,0,0,-10.6,49.2,0,0
1.70469E+12,15.4,34.7,61.74,0,0,0,0,-22,47.2,0,0
1.70469E+12,0,37.2,69.24,0,0,0,0,-33.8,46.8,0,0
1.70469E+12,0,37.2,73.9,0,0,0,0,-45.7,45,0,0
1.7047E+12,0,36.2,75.97,0,0,0,0,-57.4,43.2,0,0
1.7047E+12,0,36.1,77.21,0,0,0,0,-68,42.8,0,0
1.7047E+12,0,35.8,81.89,0,0,0,0,-74.6,40.9,0,0
1.70471E+12,0,35.8,78.61,0,0,0,0,-72.1,42,0,0
1.70471E+12,0,34.7,80.56,0,0,0,0,-62.8,40.1,0,0
1.70472E+12,0,34.7,87.84,0,0,0,0,-51.5,37.9,0,0
1.70472E+12,0,34.2,88.59,0,0,0,0,-39.7,37.3,0,0
1.70472E+12,0,33.5,85.05,0,0,0,0,-27.8,37.6,0,0
1.70473E+12,0,34.2,87.39,0,0,0,0,-16.1,37.6,0,0
1.70473E+12,8.5,34.6,88.76,0,0,0,0,-4.9,37.6,0,57
1.70473E+12,17,34.6,84.99,0,0,0.1,18,5.7,38.7,0,1179
1.70474E+12,19.2,36.8,77.75,0,0,0.8,211,14.9,43.3,2,2071
1.70474E+12,88,38.4,68.31,0,0,0.8,229,22.5,48.3,2,2577
1.70474E+12,88.5,36.9,56.59,0,0,1.3,368,27.9,51.8,4,2881
1.70475E+12,23.9,34.9,49.42,0,0,1.4,390,30.4,53.3,4,2804
1.70475E+12,17,30.3,38.46,0,0,1.7,475,29.5,55.1,5,2401
1.70475E+12,8.5,27.4,32.35,0,0,1.4,396,25.6,56.6,4,1751
1.70476E+12,0,31,36.98,0,0,1.1,294,19,57.1,3,946
1.70476E+12,0,34.4,43.06,0,0,0.2,51,10.5,56.6,1,147
1.70477E+12,0,36.6,51.42,0,0,0,7,0.9,54.1,0,2
1.70477E+12,0,38.1,58.5,0,0,0,0,-10.4,52.2,0,0
1.70477E+12,0,38.5,62.77,0,0,0,0,-21.9,50.7,0,0
1.70478E+12,1.1,38.7,67.11,0,0,0,0,-33.7,49.2,0,0
1.70478E+12,75.1,38.7,71.29,0,0,0,0,-45.6,47.6,0,0
1.70478E+12,83,38.5,73.12,0,0,0,0,-57.2,46.7,0,0
1.70479E+12,99.5,40,73.53,0,0,0,0,-67.8,48,0,0
1.70479E+12,100,40,73.54,0,0,0,0,-74.5,48.1,0,0
1.70479E+12,100,41.2,75.89,0,0,0,0,-72,48.4,0,0
1.7048E+12,100,39.9,73.14,0,0,0,0,-62.8,48.1,0,0
1.7048E+12,100,40.1,72.83,0,0,0,0,-51.5,48.4,0,0
1.70481E+12,100,40.1,73.65,0,0,0,0,-39.7,48.1,0,0
1.70481E+12,95.9,39.8,73.62,0,0,0,0,-27.8,47.8,0,0
1.70481E+12,49.7,40.9,79.09,0,0,0,0,-16.1,47,0,0
1.70482E+12,88.5,40.4,78.61,0,0,0,0,-4.9,46.7,0,13
1.70482E+12,95.9,41.1,75.48,0,0,0.1,25,5.7,48.5,0,237
1.70482E+12,100,40.2,71.95,0,0,0.2,47,14.9,48.8,0,538
1.70483E+12,100,40.2,67.25,0,0,0.4,107,22.6,50.7,1,1081
1.70483E+12,100,41.3,61.28,0,0,1.1,292,28,54.4,3,947
1.70483E+12,100,42.9,58.81,0.001,100,0.6,179,30.5,57.2,2,782
1.70484E+12,100,46.9,74.91,0.001,100,0.2,53,29.7,54.7,1,294
1.70484E+12,100,48.3,82.4,0.014,100,0.5,144,25.7,53.6,1,815
1.70484E+12,93.7,46.9,69.36,0,0,0.5,134,19.1,56.8,1,661
1.70485E+12,29.9,42.9,62.25,0,0,0.2,60,10.6,55.6,1,155
1.70485E+12,72.3,42.2,64.82,0,0,0,7,1,53.7,0,2
1.70486E+12,18.1,42.2,69.31,0,0,0,0,-10.2,51.9,0,0
1.70486E+12,91.5,40.6,68.98,0,0,0,0,-21.7,50.4,0,0
1.70486E+12,86.3,40.6,69.12,0,0,0,0,-33.5,50.3,0,0
1.70487E+12,77.9,40.5,70.07,0,0,0,0,-45.4,49.9,0,0
1.70487E+12,29.9,40.3,73.56,0,0,0,0,-57.1,48.3,0,0
1.70487E+12,0,38.7,73.12,0,0,0,0,-67.6,46.9,0,0
1.70488E+12,0,37.6,68.94,0,0,0,0,-74.3,47.3,0,0
1.70488E+12,0,37.3,73.64,0,0,0,0,-71.9,45.2,0,0
1.70488E+12,0,36.8,74.38,0,0,0,0,-62.8,44.5,0,0
1.70489E+12,15.4,36.8,80.06,0,0,0,0,-51.5,42.5,0,0
1.70489E+12,30.8,36.9,85.42,0,0,0,0,-39.7,40.9,0,0
1.7049E+12,54.2,36.2,90.35,0,0,0,0,-27.8,38.7,0,0
1.7049E+12,91.5,35.7,78.02,0,0,0,0,-16.1,42.1,0,0
1.7049E+12,99.5,37.2,81.23,0,0,0,0,-4.9,42.6,0,20
1.70491E+12,95.9,37.3,77.07,0,0,0.1,19,5.7,44,0,602
1.70491E+12,95.9,40.3,78.71,0,0,0.3,83,15,46.5,1,491
1.70491E+12,95.4,42.2,83.39,0.004,100,0.4,109,22.7,46.9,1,719
1.70492E+12,100,44.1,88.76,0.024,100,0.4,98,28.1,47.3,1,554
1.70492E+12,99.5,44.9,85.97,0.019,100,0.5,141,30.6,48.9,1,838
1.70492E+12,100,46.5,89.53,0.039,100,0.2,63,29.9,49.4,1,446
1.70493E+12,100,49,90.65,0.047,100,0.2,69,25.9,51.6,1,777
1.70493E+12,100,49.2,90.48,0.007,100,0.6,153,19.3,51.9,2,704
1.70493E+12,92.6,49.5,90,0.026,100,0.3,83,10.8,52.4,1,209
1.70494E+12,100,48.4,82.88,0,0,0,5,1.2,53.5,0,1
1.70494E+12,100,47.7,79.98,0,0,0,0,-10.1,53.8,0,0
1.70495E+12,100,48.1,82.08,0.001,100,0,0,-21.5,53.4,0,0
1.70495E+12,92.6,47.8,84.78,0.015,100,0,0,-33.4,52.2,0,0
1.70495E+12,100,46.5,85.34,0.017,100,0,0,-45.3,50.8,0,0
1.70496E+12,91.5,42.4,73.83,0.004,100,0,0,-56.9,50.4,0,0
1.70496E+12,0,39,69.73,0,0,0,0,-67.5,48.4,0,0
1.70496E+12,0,37.5,65.86,0,0,0,0,-74.2,48.3,0,0
1.70497E+12,0,36,66.42,0,0,0,0,-71.8,46.5,0,0
1.70497E+12,0,34.2,62.6,0,0,0,0,-62.8,46.2,0,0
1.70497E+12,0,33.4,62.37,0,0,0,0,-51.5,45.6,0,0
1.70498E+12,0,33.1,64.3,0,0,0,0,-39.7,44.4,0,0
1.70498E+12,0,32.7,75.22,0,0,0,0,-27.8,39.9,0,0
1.70499E+12,0,31.6,65.54,0,0,0,0,-16.1,42.3,0,0
1.70499E+12,0,34.2,80.42,0,0,0,0,-4.9,39.7,0,25
1.70499E+12,0,34.7,83.98,0,0,0.1,18,5.8,39.1,0,1087
1.705E+12,0,35.4,72.67,0,0,0.8,223,15.1,43.6,2,2288
1.705E+12,8.5,35,62.31,0,0,1.3,371,22.8,47.2,4,2890
1.705E+12,8.5,36.1,60.32,0,0,1.7,471,28.2,49.2,5,3058
1.70501E+12,8.5,32.7,49.88,0,0,1.8,508,30.8,50.7,5,3021
1.70501E+12,17,28.1,39.1,0,0,1.8,496,30,52.3,5,2539
1.70501E+12,17,24.6,32.95,0,0,1.6,438,26.1,53,4,1952
1.70502E+12,17,28.1,36.09,0,0,1.2,332,19.5,54.4,3,1110
1.70502E+12,17,25.6,33.99,0,0,0.2,51,11,53.3,1,291
1.70502E+12,17,29.7,44.83,0,0,0,5,1.3,50.3,0,2
1.70503E+12,17,30.4,47,0,0,0,0,-9.9,49.8,0,0
1.70503E+12,0,33.9,59.73,0,0,0,0,-21.4,47.2,0,0
1.70504E+12,0,34.3,62.95,0,0,0,0,-33.2,46.2,0,0
1.70504E+12,15.4,33.2,65.44,0,0,0,0,-45.1,44,0,0
1.70504E+12,15.4,32.5,67.34,0,0,0,0,-56.7,42.6,0,0
1.70505E+12,0,32.2,73.97,0,0,0,0,-67.3,39.8,0,0
1.70505E+12,0,32.5,76.09,0,0,0,0,-74,39.4,0,0
1.70505E+12,0,33.6,76.07,0,0,0,0,-71.7,40.5,0,0
1.70506E+12,0,33.6,79.42,0,0,0,0,-62.7,39.4,0,0
1.70506E+12,0,33.9,82.49,0,0,0,0,-51.5,38.8,0,0
1.70506E+12,0,32.5,85.04,0,0,0,0,-39.7,36.6,0,0
1.70507E+12,0,33.9,86.29,0,0,0,0,-27.8,37.7,0,0
1.70507E+12,0,32.8,83.41,0,0,0,0,-16.1,37.4,0,0
1.70508E+12,29.9,33.9,86.15,0,0,0,0,-4.8,37.7,0,39
1.70508E+12,29.9,34.4,81.87,0,0,0.2,63,5.8,39.4,1,444
1.70508E+12,29.9,35.1,72.82,0,0,0.4,113,15.1,43.3,1,674
1.70509E+12,29.9,36.6,67.94,0,0,0.5,148,22.9,46.6,1,1023
1.70509E+12,29.9,38.5,64.5,0,0,0.7,195,28.4,50,2,1655
1.70509E+12,29.9,38.8,57.49,0,0,1.8,503,30.9,53.4,5,1675
1.7051E+12,95.6,39.8,58.56,0,0,0.9,257,30.2,54,3,1096
1.7051E+12,34,39.9,56.56,0,0,0.6,153,26.3,55.1,2,773
1.7051E+12,46.4,38.8,54.78,0,0,0.8,232,19.7,54.8,2,826
1.70511E+12,89.3,40.3,58.74,0,0,0.3,74,11.1,54.4,1,182
1.70511E+12,95.4,40.3,62.81,0,0,0,5,1.5,52.6,0,3
1.70511E+12,99.5,40.6,67.18,0,0,0,0,-9.7,51.1,0,0
1.70512E+12,95.4,41.7,72.25,0,0,0,0,-21.2,50.3,0,0
1.70512E+12,91.5,42.2,72.59,0,0,0,0,-33,50.6,0,0
1.70513E+12,88,42.2,72.59,0,0,0,0,-44.9,50.6,0,0
1.70513E+12,92.6,42.1,77.74,0,0,0,0,-56.6,48.8,0,0
1.70513E+12,79.7,41.1,70.34,0,0,0,0,-67.1,50.3,0,0
1.70514E+12,41.5,41,74.48,0,0,0,0,-73.8,48.8,0,0
1.70514E+12,100,41,79.75,0,0,0,0,-71.6,46.9,0,0
1.70514E+12,88,40.6,82.94,0,0,0,0,-62.7,45.5,0,0
1.70515E+12,52.2,40.6,82.94,0,0,0,0,-51.5,45.5,0,0
1.70515E+12,75.6,40.6,83.91,0,0,0,0,-39.7,45.2,0,0
1.70515E+12,75.6,40.3,82.8,0,0,0,0,-27.8,45.3,0,0
1.70516E+12,95.9,40.3,83.96,0,0,0,0,-16.1,44.9,0,0
1.70516E+12,100,40.6,79.28,0,0,0,0,-4.8,46.7,0,7
1.70517E+12,100,41.3,77.34,0.001,100,0.1,18,5.9,48,0,118
1.70517E+12,100,42.6,83.66,0.001,100,0.1,26,15.2,47.3,0,201
1.70517E+12,69.2,42.6,79.15,0.001,100,0.4,109,23,48.8,1,651
1.70518E+12,88.5,42.6,70.79,0,0,0.7,202,28.5,51.8,2,963
1.70518E+12,92.6,43.3,68.61,0,0,1.1,295,31.1,53.4,3,940
1.70518E+12,88.5,43.7,62.92,0,0,0.5,127,30.4,56.2,1,544
1.70519E+12,95.9,46,64.93,0,0,0.3,83,26.5,57.7,1,375
1.70519E+12,95.9,46.3,66.66,0,0,0.3,90,19.9,57.3,1,840
1.70519E+12,95.9,46.4,66.76,0,0,0.3,90,11.3,57.3,1,326
1.7052E+12,100,46.9,68.81,0,0,0,9,1.6,57,0,10
1.7052E+12,95.9,47.2,72.45,0,0,0,0,-9.6,55.9,0,0
1.7052E+12,95.9,48.7,76.58,0,0,0,0,-21.1,55.9,0,0
1.70521E+12,100,49.3,79.45,0.008,100,0,0,-32.9,55.5,0,0
1.70521E+12,100,51.1,90.74,0.06,100,0,0,-44.8,53.7,0,0
1.70522E+12,100,51.3,87.21,0.06,100,0,0,-56.4,55,0,0
1.70522E+12,100,51.5,92.16,0.017,100,0,0,-66.9,53.8,0,0
1.70522E+12,100,51.6,92.32,0.01,100,0,0,-73.6,53.8,0,0
1.70523E+12,100,51.6,92.32,0.023,100,0,0,-71.5,53.8,0,0
1.70523E+12,100,51.6,91.09,0.009,100,0,0,-62.6,54.1,0,0
1.70523E+12,100,51.6,91.09,0.006,100,0,0,-51.5,54.2,0,0
1.70524E+12,100,51.6,91.22,0.001,100,0,0,-39.6,54.1,0,0
1.70524E+12,100,51.5,92.32,0.005,100,0,0,-27.7,53.7,0,0
1.70524E+12,99.5,51.1,89.66,0,0,0,0,-16,54.1,0,0
1.70525E+12,99.5,51.5,92.32,0.004,100,0,0,-4.8,53.7,0,44
1.70525E+12,88.2,50.3,92.39,0,0,0.1,32,5.9,52.5,0,1088
1.70526E+12,32.1,51.1,89.66,0,0,0.8,221,15.3,54.1,2,1541
1.70526E+12,19.2,50,77.41,0,0,1.3,357,23.1,57,4,2744
1.70526E+12,48.9,48.4,68.96,0,0,1.7,475,28.6,58.5,5,2928
1.70527E+12,17,47.5,67.48,0,0,1.6,436,31.3,58.2,4,2044
1.70527E+12,18.1,46,65.24,0,0,1.8,510,30.6,57.5,5,2145
1.70527E+12,31,45.2,57.99,0,0,0.5,130,26.6,60.1,1,1055
1.70528E+12,32.1,44.5,56.38,0,0,0.8,230,20.1,60.1,2,592
1.70528E+12,34.3,46,62.93,0,0,0.3,77,11.5,58.5,1,205
1.70528E+12,64.6,47.4,72.26,0,0,0,12,1.8,56.2,0,18
1.70529E+12,45.3,48.9,82.52,0,0,0,0,-9.4,54.1,0,0
1.70529E+12,39.3,48.1,84.65,0,0,0,0,-20.9,52.6,0,0
1.70529E+12,44.3,47.1,79.97,0,0,0,0,-32.7,53.1,0,0
1.7053E+12,23.9,46.6,85.74,0,0,0,0,-44.6,50.7,0,0
1.7053E+12,43.2,47.4,88.37,0,0,0,0,-56.2,50.7,0,0
1.70531E+12,51.7,47.4,89.25,0,0,0,0,-66.7,50.4,0,0
1.70531E+12,60.7,45.9,86.95,0,0,0,0,-73.4,49.6,0,0
1.70531E+12,100,45.9,89.26,0,0,0,0,-71.4,48.9,0,0
1.70532E+12,100,46.2,85.47,0,0,0,0,-62.6,50.4,0,0
1.70532E+12,95.6,47.3,89.43,0,0,0,0,-51.4,50.3,0,0
1.70532E+12,99.5,47.3,89.43,0,0,0,0,-39.6,50.3,0,0
1.70533E+12,95.6,47.3,90.87,0,0,0,0,-27.7,49.9,0,0
1.70533E+12,95.6,46.2,85.77,0,0,0,0,-16,50.3,0,0
1.70533E+12,99.5,46.2,85.9,0,0,0,0,-4.7,50.3,0,2
1.70534E+12,99.5,46.2,84.8,0,0,0,9,6,50.6,0,81
1.70534E+12,99.5,46,84.55,0,0,0.1,25,15.4,50.4,0,287
1.70535E+12,97.8,47.4,84.16,0,0,0.3,91,23.2,52,1,858
1.70535E+12,95.6,47.4,79.72,0,0,0.6,176,28.8,53.5,2,836
1.70535E+12,99.5,46.3,78.74,0,0,0.3,83,31.4,52.7,1,1090
1.70536E+12,32.1,46.3,71.55,0,0,0.9,248,30.8,55.3,2,2326
1.70536E+12,31,47.5,68.96,0,0,1.5,422,26.8,57.6,4,1692
1.70536E+12,0,47.8,66.37,0,0,1.1,299,20.3,59,3,981
1.70537E+12,0,47.8,64.78,0,0,0.1,35,11.7,59.6,0,107
1.70537E+12,8.5,47.4,69.33,0,0,0,7,2,57.4,0,2
1.70537E+12,17,47,72.39,0,0,0,0,-9.2,55.8,0,0
1.70538E+12,17,46.2,78.99,0,0,0,0,-20.7,52.6,0,0
1.70538E+12,8.5,47.4,88.09,0,0,0,0,-32.5,50.8,0,0
1.70538E+12,0,45.9,87.84,0,0,0,0,-44.4,49.3,0,0
1.70539E+12,8.5,44.7,84.19,0,0,0,0,-56.1,49.3,0,0
1.70539E+12,0,44.4,89.56,0,0,0,0,-66.5,47.3,0,0
1.7054E+12,0,44,93.32,0,0,0,0,-73.2,45.9,0,0
1.7054E+12,0,42.7,91.75,0,0,0,0,-71.3,44.9,0,0
1.7054E+12,72.3,44.1,94.72,0,0,0,0,-62.5,45.5,0,0
1.70541E+12,95.4,44.1,89.79,0,0,0,0,-51.4,46.9,0,0
1.70541E+12,99.5,44.5,90.01,0,0,0,0,-39.6,47.3,0,0
1.70541E+12,100,44.5,90.76,0,0,0,0,-27.7,47,0,0
1.70542E+12,96.7,44.5,91.81,0,0,0,0,-16,46.7,0,0
1.70542E+12,92.1,45.6,90.8,0,0,0,0,-4.7,48.1,0,19
1.70542E+12,92.6,45.9,89.71,0,0,0.1,16,6.1,48.8,0,334
1.70543E+12,92.1,47,88.03,0,0,0.4,98,15.5,50.4,1,528
1.70543E+12,100,47.4,83.69,0,0,0.5,142,23.3,52.2,1,1386
1.70544E+12,92.6,47.8,75.19,0,0,1.8,508,28.9,55.5,5,2547
1.70544E+12,92.1,48.9,75.44,0,0,1.7,461,31.6,56.6,5,1517
1.70544E+12,92.1,47.8,70.13,0,0,0.6,171,31,57.4,2,1217
1.70545E+12,100,49.2,71.97,0,0,0.7,197,27,58.2,2,789
1.70545E+12,100,49.2,72.17,0.001,100,0.4,121,20.5,58.1,1,428
1.70545E+12,100,49.3,71.66,0.002,100,0.2,49,11.9,58.4,0,80
1.70546E+12,100,49.3,68.27,0,0,0,7,2.1,59.8,0,0
1.70546E+12,100,50.8,78.96,0.002,100,0,0,-9.1,57.3,0,0
1.70546E+12,100,51.2,85.71,0.009,100,0,0,-20.5,55.5,0,0
1.70547E+12,100,53.1,95.06,0.025,100,0,0,-32.4,54.5,0,0
1.70547E+12,100,52.8,90.28,0.03,100,0,0,-44.3,55.6,0,0
1.70547E+12,100,53,94.89,0.025,100,0,0,-55.9,54.5,0,0
1.70548E+12,100,53,91.01,0.007,100,0,0,-66.3,55.6,0,0
1.70548E+12,88.5,53,91.01,0,0,0,0,-73,55.6,0,0
1.70549E+12,100,53,91.01,0.001,100,0,0,-71.2,55.6,0,0
1.70549E+12,65.1,51.6,89.95,0,0,0,0,-62.4,54.5,0,0
1.70549E+12,4.4,51.6,94.86,0,0,0,0,-51.4,53.1,0,0
1.7055E+12,100,52.7,94.58,0,0,0,0,-39.6,54.2,0,0
1.7055E+12,90.4,51.4,96.9,0,0,0,0,-27.7,52.3,0,0
1.7055E+12,100,52.7,96.17,0,0,0,0,-15.9,53.7,0,0
1.70551E+12,100,51.5,92.32,0,0,0,0,-4.6,53.7,0,8
1.70551E+12,100,51.5,91.89,0,0,0.2,54,6.1,53.8,1,314
1.70551E+12,100,51.5,86.37,0,0,0.4,123,15.6,55.5,1,976
1.70552E+12,99.5,51.8,85.19,0,0,0.6,163,23.5,56.2,2,1494
1.70552E+12,93.7,51.5,83.99,0,0,2.4,680,29.1,56.3,7,1744
1.70553E+12,32.1,51.5,77.56,0,0,1.2,338,31.8,58.5,3,1932
1.70553E+12,45.3,49.6,71.07,0,0,2.1,596,31.2,59,6,2308
1.70553E+12,29.9,48.9,70.24,0,0,0.7,206,27.3,58.6,2,1261
1.70554E+12,32.1,47.8,63.81,0,0,0.6,178,20.7,60.1,2,1015
1.70554E+12,32.1,46,57.37,0,0,0.2,63,12.1,61.2,1,316
1.70554E+12,32.1,47.5,64.85,0,0,0.1,14,2.3,59.3,0,12
1.70555E+12,0,46.7,70.42,0,0,0,0,-8.9,56.2,0,0
1.70555E+12,0,46,73.31,0,0,0,0,-20.4,54.4,0,0
1.70555E+12,0,46,78.13,0,0,0,0,-32.2,52.6,0,0
1.70556E+12,0,45.6,82.63,0,0,0,0,-44.1,50.7,0,0
1.70556E+12,0,44.1,82.33,0,0,0,0,-55.7,49.3,0,0
1.70556E+12,0,44,83.71,0,0,0,0,-66.1,48.8,0,0
1.70557E+12,0,44,87.38,0,0,0,0,-72.8,47.6,0,0
1.70557E+12,0,43.7,88.58,0,0,0,0,-71,46.9,0,0
1.70558E+12,0,41.8,88.98,0,0,0,0,-62.4,44.8,0,0
1.70558E+12,0,42.6,89.43,0,0,0,0,-51.3,45.5,0,0
1.70558E+12,0,42.2,94.14,0,0,0,0,-39.5,43.7,0,0
1.70559E+12,0,42.1,90.22,0,0,0,0,-27.6,44.8,0,0
1.70559E+12,0,42.6,89.43,0,0,0,0,-15.9,45.5,0,0
1.70559E+12,17,42.2,90.38,0,0,0,0,-4.5,44.8,0,20
1.7056E+12,34,42.6,89.56,0,0,0.1,21,6.2,45.5,0,287
1.7056E+12,34,44.1,88.29,0,0,0.3,83,15.7,47.4,1,1271
1.7056E+12,34,45.6,78.82,0,0,1,283,23.6,51.9,3,1348
1.70561E+12,34,45.9,70.76,0,0,0.7,181,29.3,55.2,2,905
1.70561E+12,34,46,69.41,0,0,1.1,308,32,55.9,3,1601
1.70562E+12,34,46.4,65.61,0,0,0.9,237,31.4,57.8,2,1014
1.70562E+12,29.9,47.5,66.93,0,0,1.1,301,27.5,58.4,3,1682
1.70562E+12,29.9,47.5,62.63,0,0,1.1,318,20.9,60.3,3,1028
1.70563E+12,29.9,47.8,63.73,0,0,0.5,127,12.3,60.2,1,412
1.70563E+12,29.9,48.5,68.31,0,0,0.1,16,2.5,59,0,15
1.70563E+12,29.9,48.5,71.43,0,0,0,0,-8.7,57.7,0,0
1.70564E+12,29.9,47.9,73.56,0,0,0,0,-20.2,56.2,0,0
1.70564E+12,29.9,48.8,83.25,0,0,0,0,-32,53.8,0,0
1.70564E+12,29.9,47.7,77.06,0,0,0,0,-43.9,54.8,0,0
1.70565E+12,29.9,47.1,76.94,0,0,0,0,-55.5,54.1,0,0
1.70565E+12,29.9,47.4,82.61,0,0,0,0,-65.9,52.6,0,0
1.70565E+12,45.3,47.4,85.93,0,0,0,0,-72.6,51.5,0,0
1.70566E+12,15.4,46.3,80.12,0,0,0,0,-70.9,52.3,0,0
1.70566E+12,30.8,46.3,82.41,0,0,0,0,-62.3,51.5,0,0
1.70567E+12,0,47.4,88.09,0,0,0,0,-51.3,50.8,0,0
1.70567E+12,0,46,83.44,0,0,0,0,-39.5,50.8,0,0
1.70567E+12,0,45.9,84.42,0,0,0,0,-27.6,50.4,0,0
1.70568E+12,0,45.6,89.58,0,0,0,0,-15.8,48.5,0,0
1.70568E+12,34,47.4,90.68,0,0,0,0,-4.5,50,0,36
1.70568E+12,34,46.2,90.64,0,0,0.1,33,6.3,48.9,0,211
1.70569E+12,34,47.8,85.66,0,0,0.2,65,15.8,51.9,1,427
1.70569E+12,34,48.8,84.71,0,0,0.4,108,23.7,53.3,1,479
1.70569E+12,92.1,48.5,78.42,0,0,0.3,86,29.5,55.1,1,475
